date,expected_revenue,realized_revenue,cvar_zeta,cvar_value,cycles
2025-04-23,1302573.4475307816,1015311.7390389724,0.0,0.0,0.9487
2025-04-24,1775081.3525438216,2194860.459353109,0.0,0.0,1.2612
2025-04-25,1343778.6117434879,1807241.9778545906,0.0,0.0,1.51121980625
2025-04-26,1391779.4445545361,1648633.717103331,0.0,0.0,1.51121980625
2025-04-27,1938968.3722847572,3127928.891932115,0.0,-93076.80799999999,1.51121980625
2025-04-28,2208305.660734787,2356214.592568676,0.0,0.0,0.9487
2025-04-29,1854903.7367556423,2073559.534568369,0.0,-196872.9326,1.2299599
2025-04-30,1837576.3289848112,2352839.8832360487,0.0,-315373.5984,1.2299599
2025-05-01,2449843.9710096843,2101131.228841111,0.0,-247012.798,0.9487
2025-05-02,2124217.0443692114,2592874.2429691604,0.0,-187495.026,0.9487
2025-05-03,1081707.9022753115,1907225.9015035937,0.0,-10471.968,0.9487
2025-05-04,1250504.171458775,1094319.2738803069,0.0,-65532.39200000001,0.9487
2025-05-05,1351976.2730415806,1874410.090071539,0.0,-21992.984,0.78685
2025-05-06,993661.4289967872,2090574.3855279484,0.0,-50436.32000000001,0.8437797093749999
2025-05-07,1152456.2906989902,975881.9832432494,0.0,-564360.196,0.9487
2025-05-08,1103333.9734158504,773928.2488980966,0.0,-137735.84420000002,0.9487
2025-05-09,1109687.129401378,714791.5347038604,0.0,0.0,0.84377970625
2025-05-10,998348.5280344296,814261.8033898872,0.0,0.0,1.0681099
2025-05-11,1075520.3141892513,1263181.2568741,0.0,0.0,0.9487
2025-05-12,996501.9771390315,1094879.1277212512,0.0,0.0,0.9487
2025-05-13,1251495.0675998519,1738707.2548374468,0.0,0.0,1.0681099
2025-05-14,1238293.6017218567,1621820.580420778,0.0,0.0,0.9487
2025-05-15,1497984.869049211,1341024.000260931,0.0,0.0,0.9487
2025-05-16,1314388.842627949,2171030.113360054,0.0,-335753.13680000004,1.2299599
2025-05-17,2297408.790156433,2919197.0919653173,0.0,-379567.8240000001,0.9487
2025-05-18,1624474.199706311,2176703.7490005423,0.0,-309912.13800000004,1.2299599
2025-05-19,1169959.188521833,1036920.9900740788,0.0,0.0,0.9487
2025-05-20,1485712.786071327,1346713.0469712524,0.0,0.0,0.9487
2025-05-21,1468824.8700318336,2536266.9233725853,0.0,-38060.578,1.09935
2025-05-22,1949762.3433718754,3010775.788102856,0.0,-439160.95780000003,1.09935
2025-05-23,1131865.9274495896,755790.2656862732,0.0,-146922.93598,0.9487
2025-05-24,1318009.587014798,1295219.2330316266,0.0,-111633.90060000001,0.9487
2025-05-25,1222761.1387316387,1817376.2980704382,0.0,-44887.1082,0.9487
2025-05-26,846928.051268446,1137651.8267347508,0.0,-37704.7514,1.125039609375
2025-05-27,669567.6235171146,979019.7831403067,0.0,0.0,0.9487
2025-05-28,1056221.975012963,991054.3864972739,0.0,-148395.1806,1.3806099
2025-05-29,1110728.0636262952,1060197.3499243907,0.0,-19299.3478,1.2299599
2025-05-30,1690857.2979533337,1329336.6979029202,0.0,-106187.426,1.2299599
2025-05-31,721253.8089621403,828077.8658009398,0.0,-20475.353600000002,0.9487
2025-06-01,451515.9035703947,518679.6092738124,0.0,0.0,0.9487
2025-06-02,707759.2487490457,867223.5404445333,0.0,-22478.6748,0.9487
2025-06-03,849276.3656235288,792447.3153314695,0.0,0.0,1.2299599
2025-06-04,763880.3124106117,950422.3103711822,0.0,-11294.1586,0.9487
2025-06-05,1405191.1689652097,1316372.1399407836,0.0,0.0,0.9487
2025-06-06,2073560.2435685815,2304438.1292938124,0.0,0.0,0.9487
2025-06-07,1442660.167780177,1826859.8115762507,0.0,0.0,1.2299599
2025-06-08,1419625.4168351637,1696311.142560762,0.0,0.0,0.9487
2025-06-09,1268020.7429649688,1667272.9908850605,0.0,0.0,0.9487
2025-06-10,1216718.2280772214,1604178.4960750814,0.0,0.0,0.9487
2025-06-11,1444362.0507818686,1933653.538622463,0.0,0.0,0.9487
2025-06-12,1600313.451035784,1706643.1519446522,0.0,0.0,0.9487
2025-06-13,2360359.784071008,2193365.114021502,0.0,0.0,0.9487
2025-06-14,1951030.9917709283,2661771.065923528,0.0,0.0,1.51121980625
2025-06-15,1699517.7834916548,1889157.4261124127,0.0,0.0,0.9487
2025-06-16,1792730.1474805663,1959776.2238268617,0.0,-282273.414,0.9487
2025-06-17,1307333.4027144746,2135044.582187834,0.0,-173964.72319999998,0.9487
2025-06-18,1466244.8718428107,642036.9263002812,0.0,-131475.076,0.9487
2025-06-19,1207337.9685974447,286853.822936116,0.0,-196147.57439999998,0.9487
2025-06-20,601986.7494404106,564911.7955517875,0.0,-196320.5516,1.09935
2025-06-21,483446.13360629266,352751.63970155333,0.0,0.0,0.9487
2025-06-22,524080.48482294823,487948.7173169033,0.0,0.0,0.9487
2025-06-23,1162442.4192018984,1136648.328182011,0.0,-63747.26120000001,0.47435
2025-06-24,463184.740602916,767619.6803792607,0.0,-81504.11912,1.09935
