date,expected_revenue,realized_revenue,cvar_zeta,cvar_value,cycles
2025-04-27,2006394.1539046352,3079005.2771104686,459693.33,331160.9378,1.51121980625
2025-04-28,2310324.421230951,2335612.925652072,969045.0,482537.166,0.9487
2025-04-29,1937601.7231947703,2059233.5035663503,551018.18,449682.0944000001,1.2299599
2025-04-30,1882609.9826568996,2179212.143990356,591906.67,244699.68800000002,0.9487
2025-05-01,2597406.91377649,2109904.165351616,783120.22,145969.08599999992,0.9487
2025-05-02,2280522.683412588,2676189.9848566814,989136.76,258913.58160000003,0.9487
2025-05-03,1070084.94770232,1842038.308085422,333176.85,61674.703599999964,0.9487
2025-05-04,1346633.2876852325,1146062.1235490178,507228.51,241272.62200000006,0.9487
2025-05-05,1430684.6651179644,1925676.712522343,397200.8,230576.8864,0.78685
2025-05-06,1108015.76400465,2189720.3578679864,305580.63,79104.288,0.8437797093749999
2025-05-07,1195434.0033714185,957992.4486648517,-167483.78,-522468.8502,0.9487
2025-05-08,1114084.8526948963,762001.1441025385,132366.0,-117587.24320000001,0.9487
2025-05-09,957269.5230223434,859929.2241820771,619792.26,558751.8814000001,0.84377970625
2025-05-10,892729.97254541,883897.0503417358,546931.0,518707.65060000005,1.0681099
2025-05-11,997946.2834054317,1078971.86921657,430955.31,363794.9578,0.9487
2025-05-12,910260.0251704609,1143543.1736233297,559299.51,512414.23302,0.9487
2025-05-13,1196424.541249851,1632537.710153703,644498.38,527518.3716000001,1.0681099
2025-05-14,1165725.9905914362,1369188.9865455094,621613.97,574290.3367999999,0.9487
2025-05-15,1380713.6965628904,1318780.6744355005,856678.7,768427.0878,0.9487
2025-05-16,1268868.2855023756,1840395.9901706877,740115.12,586877.1671999999,1.2299599
2025-05-17,2384632.593587721,2919197.0919653173,406464.11,-270130.32000000007,0.9487
2025-05-18,1716064.4891194508,2110549.280386978,374411.77,-132160.54200000004,1.2299599
2025-05-19,1207787.6103156945,1101490.6822746533,679887.73,535468.6508199999,0.9487
2025-05-20,1376997.3918075373,1241078.9899816322,828692.69,711299.69318,0.9487
2025-05-21,1502147.7224877563,2541605.3559831656,502464.79,348648.209,1.09935
2025-05-22,1886544.0408045142,2605438.8166040014,1244161.3,948369.1772000003,1.09935
2025-05-23,1104058.9025900038,760142.2974042577,404057.03,21290.861200000014,0.9487
2025-05-24,1324906.526890336,1281199.2822626515,-37214.822,-182903.11800000002,0.9487
2025-05-25,1355482.0606653937,1830804.2345814267,522241.49,245419.15059999994,0.9487
2025-05-26,841836.7420189385,856247.1009813758,361220.97,253585.94679999995,1.125039609375
2025-05-27,657132.7470111033,940123.1677946631,283717.16,205078.92499999996,0.9487
2025-05-28,1071689.7346054246,1050718.1148028837,321364.9,108007.20599999998,1.3806099
2025-05-29,1026403.5396705981,932748.1998338881,332396.25,124129.61584000001,1.2299599
2025-05-30,1830047.341183787,1354566.3609207931,678415.62,318903.47339999996,1.2299599
2025-05-31,825462.0028992947,824638.5085735901,233221.41,-692.1180000000022,0.9487
2025-06-01,455761.1434457794,471907.3550284334,301972.65,285781.70430000004,0.9487
2025-06-02,708414.949423025,753472.8165226693,58425.732,-61244.145800000006,0.9487
2025-06-03,763054.7576415663,725240.395505178,525199.33,465396.8392,1.2299599
2025-06-04,715824.1170137512,747145.3700888989,307283.68,238839.66460000002,0.9487
2025-06-05,1313371.9505086937,1204708.1959185277,833518.06,591411.7546,0.9487
2025-06-06,1898442.7643305182,2304438.1292938124,1262322.1,1080568.32746,0.9487
2025-06-07,1318146.635632643,1803362.9953390749,806132.22,687512.1616,1.2299599
2025-06-08,1372174.4775543457,1799136.6260108426,963004.7,801950.258,0.9487
2025-06-09,1180622.199819067,1605068.64371096,816186.43,733005.6704000001,0.9487
2025-06-10,1121280.4412928852,1409209.2424477965,700509.43,635870.11498,0.9487
2025-06-11,1367361.603708148,1719830.931239937,867170.89,740894.642,0.9487
2025-06-12,1443673.7469282604,1440268.3624668757,950476.04,883038.8921800001,0.9486999975
2025-06-13,2166544.8484081267,2147693.3695617137,1364614.2,1260412.2107999998,0.9487
2025-06-14,1898437.8360510606,2613336.6140103796,1352305.9,1244868.646,1.51121980625
2025-06-15,1728926.2145405116,1882070.4261432632,887394.32,673143.8119999999,0.9487
2025-06-16,1863319.8130712206,1959776.2238268617,520110.53,-5420.011000000028,0.9487
2025-06-17,1409414.652737918,2305740.13125987,192683.01,-59522.12060000001,0.9487
2025-06-18,1567924.5251205072,685560.3411839411,636320.73,250388.43180000002,0.9487
2025-06-19,1271155.0602970056,371758.9307692243,271993.54,-90942.93340000004,0.9487
2025-06-20,635302.0079858544,532768.5603505401,42197.933,-94485.87220000001,1.09935
2025-06-21,405283.380704563,372300.87470792606,213282.36,199539.6744,0.9487
2025-06-22,531267.6049814823,453837.1440749499,271822.43,205762.41019999998,0.9487
2025-06-23,1179304.3241313056,1178942.3448600296,210761.3,34057.99499999998,0.47435
2025-06-24,456168.6215051647,534645.8825333609,165215.07,158929.77008000002,1.09935
