date,expected_revenue,realized_revenue,cvar_zeta,cvar_value,cycles
2025-06-03,825850.1153847724,857907.0520681397,547472.32,462454.04319999996,1.2299599
2025-06-04,740471.0753950044,749695.1862602935,451435.91,341467.5164399999,0.9487
2025-06-05,1403807.3264993576,1299662.5132362721,852248.77,568252.696,0.9487
2025-06-06,2055634.0521869406,2304438.1292938124,1478532.5,1288230.47386,0.9487
2025-06-07,1439016.9755877876,1834723.8126265546,1009541.0,758362.192,1.2299599
2025-06-08,1393648.1445261736,1720382.790173861,936319.27,862759.143,0.9487
2025-06-09,1264965.585464213,1585576.603963323,870826.38,793275.2136,0.9487
2025-06-10,1187499.913480146,1446808.3653184632,684037.34,617011.8752,0.9487
2025-06-11,1440023.9423785072,1905839.1325928252,878174.12,725262.0088000001,0.9487
2025-06-12,1578899.6163924632,1587030.0053964937,931469.61,893049.6768,0.9487000006249999
2025-06-13,2333975.8230235125,2221290.5723771034,1442818.0,1315755.2201999999,0.9487
2025-06-14,1920595.7464013074,2504432.2572114896,1400637.8,1296848.8347,1.51121980625
2025-06-15,1686495.617481394,1876098.4128392048,863907.93,696277.2846,0.9487
2025-06-16,1788247.2294195816,1944054.388865222,602645.77,-37362.16799999995,0.9487
2025-06-17,1305440.2101139214,2064129.3160877274,140484.48,-119624.72719999998,0.9487
2025-06-18,1462010.294551583,620173.6670644305,544556.45,199172.81199999992,0.9487
2025-06-19,1203286.3827714063,277319.649780117,249910.57,-153709.48400000003,0.9487
2025-06-20,596417.8402312064,528646.007672119,3758.9155,-86775.86168,1.09935
2025-06-21,474167.411724376,370020.38612295117,234612.67,180474.8392,0.9487
2025-06-22,519013.7448123409,498395.7163211766,293729.54,256544.36419999995,0.9487
2025-06-23,1160378.5356971542,1201434.6401128392,271129.33,67820.900842,0.47435
2025-06-24,438573.21710439894,488389.51194172486,205912.18,169105.9178,1.09935
